months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,net_capital,high_claim_flag
175,39,1,2,500,1359.36,5000000,1,6,3,10,0,0,-43600,0,0,0,2,4,0,9,3,1,2,2,1,71610,13020,6510,52080,12,18,2012,1,0.1818156428481658,0.0909078214240829,0.7272625713926631,-43600,1
373,55,1,1,500,1607.36,0,1,4,11,19,3,0,0,0,1,0,2,4,0,21,4,0,0,2,0,60600,6060,12120,42420,4,30,2007,1,0.0999983498622135,0.199996699724427,0.6999884490354945,0,0
258,41,0,0,500,1042.25,0,1,5,3,15,4,0,-44400,0,1,0,1,0,5,0,3,0,2,3,0,81240,6770,20310,54160,8,7,2008,1,0.08333230757868564,0.24999692273605692,0.6666584606294851,-44400,1
255,39,2,1,500,1453.95,0,0,6,1,3,1,38200,0,0,2,2,1,6,6,17,3,1,0,3,0,29300,2930,5860,20510,1,4,2010,0,0.09999658714719634,0.19999317429439267,0.6999761100303744,38200,0
37,31,0,2,500,1969.63,0,0,4,11,16,3,0,0,0,2,2,1,6,3,21,3,0,1,1,1,76450,6950,13900,55600,4,30,1995,0,0.09090790179330552,0.18181580358661104,0.7272632143464441,0,1
322,44,0,0,1000,1156.19,0,0,1,6,6,0,49900,-62700,0,2,0,1,1,4,20,3,1,0,3,0,49400,9880,4940,34580,7,36,2010,0,0.19999595149895752,0.09999797574947876,0.6999858302463513,-12800,0
204,38,0,0,2000,1124.47,0,0,4,12,11,5,0,-45100,2,2,2,0,4,4,5,1,0,0,1,0,90530,16460,16460,57610,5,14,2003,0,0.18181617346544277,0.18181617346544277,0.6363566071290497,-45100,1
76,31,2,2,500,1493.5,5000000,0,0,8,12,1,39900,-44000,3,1,1,3,6,4,7,1,0,2,1,0,8030,1460,730,5840,8,12,1995,0,0.18179554227368946,0.09089777113684473,0.7271821690947579,-4100,0
193,40,0,0,500,1155.38,0,0,6,5,12,1,34200,-32300,2,2,1,1,1,1,6,1,0,0,0,1,63900,6390,6390,51120,0,33,2001,0,0.09999843507926323,0.09999843507926323,0.7999874806341059,1900,0
405,55,0,1,500,878.19,0,1,6,6,9,4,57100,0,0,1,1,1,0,3,2,4,1,0,2,0,38640,4830,4830,28980,3,34,1997,0,0.12499676509407107,0.12499676509407107,0.7499805905644263,57100,0
435,58,1,0,2000,1145.85,0,1,3,11,12,1,0,-40000,0,1,2,2,1,1,19,3,0,1,1,1,41490,9220,4610,27660,8,12,2004,0,0.22221686630835602,0.11110843315417801,0.6666505989250681,-40000,0
54,35,1,0,500,1261.28,0,0,4,10,10,4,68500,-42100,0,2,1,1,5,6,21,3,1,2,0,0,79090,14380,7190,57520,9,26,2012,0,0.18181588297024945,0.09090794148512472,0.7272635318809978,26400,1
144,35,0,0,500,1427.46,0,1,2,6,6,5,0,0,0,2,0,3,6,6,3,3,0,0,0,0,87900,17580,8790,61530,4,27,1995,0,0.19999772471302943,0.09999886235651471,0.699992036495603,0,1
92,32,0,2,500,1592.41,0,1,5,9,19,0,58900,-29100,2,1,2,0,6,1,22,1,0,2,3,1,53400,5340,5340,42720,7,36,1996,0,0.09999812737589184,0.09999812737589184,0.7999850190071347,29800,0
173,36,2,1,1000,1274.63,0,1,1,6,1,4,51000,0,2,1,2,1,4,6,22,1,1,2,3,0,52030,9460,9460,33110,0,23,1995,0,0.1818146873978974,0.1818146873978974,0.6363514058926409,51000,0
436,60,1,1,500,1362.31,0,1,2,9,3,5,67600,-65300,2,0,1,0,5,0,16,1,0,0,2,0,82060,14920,7460,59680,10,2,2005,0,0.18181596617150655,0.09090798308575328,0.7272638646860262,2300,1
155,35,2,1,1000,919.37,0,0,0,10,10,1,83600,0,2,0,1,0,1,4,0,1,0,0,3,0,48360,8060,8060,32240,9,26,1997,0,0.16666322036351605,0.16666322036351605,0.6666528814540642,83600,0
78,31,2,1,1000,1377.23,0,0,5,1,11,4,72600,0,0,2,1,2,1,2,1,3,0,2,1,0,52290,5810,11620,34860,9,26,1997,0,0.11110898625002391,0.22221797250004782,0.6666539175001435,72600,0
440,57,0,0,1000,995.55,5000000,1,1,10,13,5,51500,-52100,0,1,0,3,4,0,19,3,1,0,3,0,68200,12400,12400,43400,7,36,2007,1,0.18181551590152636,0.18181551590152636,0.6363543056553423,-600,0
264,43,0,0,500,1508.12,6000000,1,6,2,1,5,0,0,0,1,0,2,1,1,0,3,0,2,1,0,60750,13500,6750,40500,7,36,2015,1,0.22221856430346826,0.11110928215173413,0.6666556929104047,0,0
66,30,1,2,500,484.67,0,0,1,0,13,5,21100,-60800,0,0,0,1,4,0,2,3,0,0,2,1,65560,11920,11920,41720,13,28,2015,1,0.18181540855081527,0.18181540855081527,0.6363539299278534,-39700,0
366,50,1,2,1000,1561.41,0,0,2,5,1,0,21200,0,0,1,1,3,1,0,5,3,1,1,3,0,70290,12780,12780,44730,8,7,2012,0,0.181815595168656,0.181815595168656,0.636354583090296,21200,0
188,37,2,0,500,1457.21,0,0,3,0,10,3,46300,0,2,1,2,0,4,1,6,1,0,2,0,1,45000,5000,5000,35000,11,15,2003,0,0.1111086420301771,0.1111086420301771,0.7777604942112397,46300,0
224,39,0,2,1000,1128.71,0,0,3,9,17,2,0,-47100,0,1,2,1,5,5,21,3,1,2,1,0,61800,12360,6180,43260,11,19,2007,0,0.1999967638064109,0.09999838190320545,0.6999886733224382,-47100,0
253,46,0,0,500,1358.2,0,0,4,13,12,0,52900,0,0,0,0,0,1,1,11,3,1,0,0,0,64570,5870,11740,46960,7,36,2001,0,0.09090768301559524,0.18181536603119047,0.7272614641247619,52900,0
446,61,0,0,1000,1232.79,0,0,2,0,15,4,49900,-62100,2,1,1,2,5,6,3,1,1,2,0,1,70500,7050,14100,49350,11,15,2007,0,0.09999858158040312,0.19999716316080624,0.6999900710628219,-12200,0
169,37,0,0,1000,936.19,0,1,3,1,12,2,70600,-48500,0,2,2,3,4,4,4,3,0,2,1,1,57900,17370,5790,34740,1,5,2005,0,0.2999948187423361,0.09999827291411202,0.5999896374846722,22100,0
255,46,0,1,500,1302.34,0,0,3,9,18,3,0,-52600,0,0,1,1,6,4,2,3,0,1,0,0,57860,5260,10520,42080,13,20,2011,0,0.0909075197455972,0.1818150394911944,0.7272601579647776,-52600,0
209,39,1,0,500,1264.99,0,1,6,13,14,0,67800,0,2,2,1,1,5,4,22,1,0,1,1,0,37800,8400,4200,25200,3,32,1995,0,0.22221634348297664,0.11110817174148832,0.6666490304489299,67800,0
210,37,2,2,500,1467.76,0,0,4,12,10,3,38700,-33100,2,0,2,0,1,3,8,1,0,1,3,1,63300,6330,6330,50640,12,18,2000,0,0.09999842024612565,0.09999842024612565,0.7999873619690052,5600,0
174,33,1,1,2000,1124.43,0,0,1,4,13,3,0,0,0,1,2,0,6,4,14,3,1,0,1,1,44200,8840,4420,30940,10,2,1995,0,0.19999547521549285,0.09999773760774643,0.699984163254225,0,0
70,28,0,1,1000,1319.81,0,1,2,6,19,0,67200,-59400,0,2,1,3,6,0,14,4,0,1,0,1,31680,3520,3520,24640,12,9,2006,0,0.11110760392664373,0.11110760392664373,0.7777532274865061,7800,0
89,32,1,0,2000,1482.53,0,0,4,12,11,1,49100,-45100,1,1,3,3,6,4,5,1,1,1,2,0,100,10,20,70,1,4,2002,0,0.09900990099009901,0.19801980198019803,0.693069306930693,4000,0
458,61,1,0,1000,1328.18,0,0,2,10,3,2,53000,0,2,0,1,1,6,1,18,1,0,2,1,0,56340,6260,6260,43820,13,28,2003,0,0.11110913899291812,0.11110913899291812,0.7777639729504269,53000,0
239,40,1,0,500,1463.95,0,0,3,11,16,3,0,0,0,1,2,3,0,6,20,3,0,0,0,1,69740,6340,6340,57060,4,27,2003,0,0.09090778738475215,0.09090778738475215,0.8181700864627693,0,0
161,38,0,0,2000,1133.85,0,1,6,8,8,1,60200,0,0,0,2,3,6,6,0,3,1,2,2,1,60480,5040,15120,40320,13,20,2003,0,0.08333195549015393,0.2499958664704618,0.6666556439212314,60200,0
446,61,1,2,1000,1037.32,0,0,2,12,16,5,0,-15700,0,1,1,3,0,2,1,3,0,2,1,0,80880,6740,13480,60660,9,35,2005,0,0.08333230301306858,0.16666460602613717,0.7499907271176173,-15700,1
476,61,1,1,1000,1562.8,0,0,5,5,7,1,42800,-68200,2,0,2,1,6,2,10,1,0,1,2,1,49390,8980,4490,35920,11,21,2009,0,0.1818145006175214,0.0909072503087607,0.7272580024700857,-25400,0
70,29,1,0,1000,1425.79,0,0,4,1,18,2,62400,-52300,2,0,1,0,0,5,12,1,0,0,3,0,69360,11560,11560,46240,4,30,2009,0,0.16666426377935728,0.16666426377935728,0.6666570551174291,10100,0
233,41,2,2,2000,1615.14,0,0,0,12,2,2,67100,0,3,1,1,3,1,6,6,1,0,0,1,0,3740,680,680,2380,3,25,2011,0,0.181769580326116,0.181769580326116,0.6361935311414061,67100,0
122,33,0,1,500,1236.5,0,1,6,7,3,0,0,-48700,1,1,3,3,1,2,1,1,0,0,1,0,5060,460,920,3680,9,35,2003,0,0.09089112823552657,0.18178225647105314,0.7271290258842126,-48700,0
335,48,0,2,2000,1017.97,0,0,4,6,5,5,59900,-34800,0,0,2,3,6,1,21,3,0,0,0,1,35860,3260,6520,26080,2,37,2005,1,0.09090655586849224,0.18181311173698447,0.7272524469479379,25100,0
257,40,1,0,2000,1306.0,0,1,0,6,6,0,46100,-46900,0,0,0,0,1,1,3,3,1,2,1,0,50050,7700,3850,38500,5,16,2008,1,0.1538430800583405,0.07692154002917025,0.7692154002917024,-800,0
85,27,0,2,2000,1174.14,0,1,1,8,7,4,50400,-61500,0,1,1,1,1,3,14,4,1,0,0,0,59070,10740,5370,42960,12,9,2012,0,0.1818151038580691,0.09090755192903455,0.7272604154322764,-11100,0
133,30,1,2,1000,1231.01,0,1,1,0,2,0,0,-31700,0,0,1,1,4,5,19,3,0,1,2,0,28440,3160,3160,22120,4,27,2007,0,0.11110720438803136,0.11110720438803136,0.7777504307162195,-31700,0
119,34,0,1,500,1299.18,0,0,1,12,10,5,57100,0,2,0,0,1,2,6,7,1,1,2,1,1,45540,8280,8280,28980,6,10,1998,1,0.18181418941173888,0.18181418941173888,0.6363496629410861,57100,0
169,34,1,0,500,1469.75,0,0,3,11,15,1,0,-57600,2,1,1,1,5,0,0,1,0,0,0,1,38700,7740,3870,27090,13,28,2012,0,0.1999948321748792,0.0999974160874396,0.6999819126120772,-57600,0
225,39,2,1,500,1390.72,0,1,5,12,13,2,83900,-52100,1,1,3,3,4,4,6,1,1,2,1,1,5830,1060,530,4240,9,29,2011,0,0.1817870005144915,0.09089350025724575,0.727148002057966,31800,0
84,32,0,2,500,1694.09,7000000,0,0,9,6,0,0,0,2,1,2,2,1,3,0,1,1,0,2,0,57240,4770,9540,42930,2,38,1995,1,0.08333187750039307,0.16666375500078615,0.7499868975035376,0,0
169,39,2,0,2000,1140.15,0,1,2,1,8,0,0,-36800,0,1,2,3,5,5,9,3,1,0,3,0,46200,4200,8400,33600,11,21,2015,0,0.09090712322244107,0.18181424644488214,0.7272569857795286,-36800,0
124,32,1,0,1000,1310.71,0,0,5,4,11,5,29300,0,2,2,2,0,1,1,23,1,1,0,1,0,57700,5770,5770,46160,12,9,2003,0,0.09999826692778288,0.09999826692778288,0.799986135422263,29300,0
320,48,0,1,2000,1730.49,7000000,1,1,13,10,1,46300,-41700,0,0,1,1,6,4,13,3,0,2,0,0,56160,4680,9360,42120,10,3,1995,0,0.08333184950410427,0.16666369900820854,0.7499866455369384,4600,0
297,47,1,1,500,1616.65,7000000,1,4,0,12,4,0,-59500,0,2,2,1,6,1,0,3,0,0,3,1,44400,5550,5550,33300,7,17,1999,0,0.12499718474809125,0.12499718474809125,0.7499831084885475,-59500,0
421,56,1,0,500,1935.85,4000000,1,5,6,15,3,49500,-81100,2,1,0,0,1,2,7,1,0,2,3,0,92730,16860,8430,67440,8,12,2004,1,0.18181622111268075,0.09090811055634038,0.727264884450723,-31600,1
136,33,2,1,1000,855.14,0,0,6,2,13,1,37900,0,2,2,1,1,0,4,23,1,1,0,1,1,30700,3070,6140,21490,12,11,2015,0,0.09999674277710824,0.19999348555421648,0.6999771994397577,37900,0
46,24,2,1,2000,1568.47,4000000,0,2,1,19,4,46800,0,2,2,0,1,1,4,7,1,0,2,0,0,56600,11320,5660,39620,12,9,1999,0,0.19999646649352484,0.09999823324676242,0.699987632727337,46800,0
34,24,1,2,2000,1550.53,0,0,4,1,7,3,0,-27700,1,1,3,3,5,2,20,1,1,0,1,0,3960,660,660,2640,1,4,1998,0,0.1666245897500631,0.1666245897500631,0.6664983590002524,-27700,0
95,30,0,1,2000,1370.92,0,1,1,13,18,4,48900,0,2,1,1,3,4,0,22,1,1,0,3,0,34800,3480,6960,24360,0,23,1999,0,0.09999712651935289,0.19999425303870577,0.6999798856354702,48900,0
140,36,1,1,500,1363.59,0,0,3,1,11,1,43200,0,0,1,1,2,1,5,10,3,0,2,0,1,79500,7950,7950,63600,3,34,2000,0,0.09999874215418673,0.09999874215418673,0.7999899372334939,43200,1
200,34,1,1,1000,828.42,3000000,0,1,9,1,2,0,0,2,0,2,3,1,0,10,1,0,2,2,0,56000,5600,5600,44800,3,25,2009,0,0.09999821431760147,0.09999821431760147,0.7999857145408118,0,0
123,29,1,1,500,1209.63,0,0,5,6,5,1,64800,-44200,2,1,1,0,0,0,17,1,1,1,0,1,73260,16280,0,56980,13,20,2014,1,0.22221918892726006,0.0,0.7777671612454102,20600,1
267,46,2,1,2000,1111.17,0,1,4,2,0,4,35000,0,1,1,3,3,6,0,3,1,1,2,3,1,4950,900,450,3600,12,9,1995,0,0.1817814582912543,0.09089072914562715,0.7271258331650172,35000,0
290,42,1,2,500,989.97,0,1,5,6,11,3,32500,0,2,1,1,0,6,2,10,1,0,0,1,0,48000,4800,9600,33600,10,3,2013,0,0.09999791671006854,0.19999583342013708,0.6999854169704798,32500,0
45,37,1,1,1000,1114.23,0,1,1,9,7,5,0,0,2,2,0,1,4,0,1,1,1,0,1,1,52200,10440,5220,36540,9,29,2005,0,0.19999616865577288,0.09999808432788644,0.699986590295205,0,0
186,38,1,1,2000,1347.31,0,0,3,10,7,4,80900,-111100,0,1,1,0,1,6,1,3,0,2,3,0,73800,12300,12300,49200,1,4,1995,0,0.16666440834135038,0.16666440834135038,0.6666576333654015,-30200,1
135,34,0,1,2000,1687.53,0,0,3,10,0,2,0,-69600,2,2,2,1,0,3,7,1,0,1,2,0,78200,15640,7820,54740,1,4,2009,0,0.19999744248794774,0.09999872124397387,0.699991048707817,-69600,1
110,33,1,1,1000,1183.48,0,1,0,7,3,0,0,0,2,1,0,0,5,3,19,1,0,2,3,0,55200,13800,9200,32200,10,2,2015,1,0.2499954710965381,0.16666364739769207,0.5833227658919222,0,0
259,43,0,2,2000,1537.13,0,0,6,5,11,3,0,-58300,0,2,2,2,1,3,3,3,0,0,2,1,57060,6340,6340,44380,5,16,2012,0,0.11110916387725417,0.11110916387725417,0.7777641471407791,-58300,0
114,30,2,1,1000,1173.25,0,0,5,10,7,0,0,-34700,3,1,1,3,6,0,3,1,0,0,3,1,4680,520,520,3640,3,25,2013,0,0.11108737449262979,0.11108737449262979,0.7776116214484085,-34700,0
404,56,1,1,1000,1361.16,4000000,0,5,13,6,1,0,-63700,2,0,1,0,5,2,23,1,0,2,0,1,53100,5310,5310,42480,0,23,2005,1,0.09999811679629385,0.09999811679629385,0.7999849343703508,-63700,0
282,48,2,2,2000,1422.56,7000000,0,4,9,18,0,26900,-55300,3,1,1,3,6,6,7,1,0,1,2,0,3520,640,320,2560,0,23,2013,0,0.18176654359556943,0.09088327179778471,0.7270661743822777,-28400,0
57,25,0,2,2000,1143.06,0,0,5,12,7,3,63100,-54100,0,0,2,0,5,5,0,3,0,0,1,1,72900,14580,14580,43740,9,26,2010,0,0.19999725655340805,0.19999725655340805,0.5999917696602242,9000,1
215,38,1,1,500,1405.71,0,0,6,2,4,4,0,0,2,1,2,3,4,0,10,1,0,0,1,0,70700,7070,14140,49490,13,28,2008,0,0.09999858559284876,0.19999717118569751,0.6999900991499413,0,1
140,30,0,0,500,1354.2,0,0,1,0,3,5,100500,0,0,2,1,2,4,1,4,4,0,0,0,0,60170,5470,10940,43760,9,29,2006,0,0.09090758006348573,0.18181516012697146,0.7272606405078859,100500,0
250,42,1,0,500,1055.6,0,1,2,3,13,0,69500,-40700,2,1,0,2,4,1,16,1,0,1,1,0,74800,13600,6800,54400,5,16,2009,1,0.18181575112632184,0.09090787556316092,0.7272630045052874,28800,1
286,41,0,1,1000,999.43,0,1,1,9,13,5,25800,0,3,1,3,3,6,3,3,1,1,2,0,0,4100,820,410,2870,3,25,2009,0,0.1999512314069739,0.09997561570348695,0.6998293099244087,25800,0
356,47,1,1,2000,1155.97,0,1,2,9,4,0,0,0,2,2,1,2,4,1,5,1,1,0,3,0,61490,5590,11180,44720,4,30,2009,0,0.09090761249613764,0.1818152249922753,0.7272608999691011,0,0
65,29,0,1,1000,1726.91,0,1,2,7,1,3,0,0,3,1,3,3,5,2,14,1,0,0,0,0,7200,720,1440,5040,1,5,1999,0,0.09998611303985558,0.19997222607971116,0.699902791278989,0,0
187,34,1,2,500,1232.57,0,0,6,6,14,1,59500,0,0,2,1,1,1,0,7,3,0,0,0,0,45100,8200,4100,32800,9,29,2011,0,0.18181415046229574,0.09090707523114787,0.727256601849183,59500,0
386,53,2,1,500,1078.65,0,1,3,2,4,1,36800,0,2,0,1,3,6,3,16,1,0,2,3,1,66660,12120,6060,48480,6,10,2006,0,0.18181545431361665,0.09090772715680832,0.7272618172544666,36800,0
197,41,2,2,1000,1324.78,0,0,6,9,1,1,0,-64500,2,0,0,3,0,4,6,1,0,2,2,1,76400,15280,7640,53480,13,20,1997,1,0.19999738223321684,0.09999869111660842,0.6999908378162589,-64500,1
166,37,1,1,500,1518.54,0,0,4,2,11,1,0,0,2,1,2,0,3,5,10,1,1,1,1,0,58300,10600,10600,37100,5,14,2001,0,0.181815063206463,0.181815063206463,0.6363527212226205,0,0
293,49,0,0,2000,1239.06,0,0,3,13,16,0,34900,0,2,0,2,3,4,5,19,1,0,1,1,0,57310,5210,10420,41680,13,28,2002,0,0.09090750466751583,0.18181500933503167,0.7272600373401267,34900,0
179,32,2,2,2000,1246.68,0,0,6,8,12,3,0,0,2,0,1,1,1,0,10,1,0,0,1,0,53100,5900,5900,41300,11,19,2006,0,0.11110901866254873,0.11110901866254873,0.7777631306378411,0,0
76,24,2,1,1000,1622.67,0,0,4,8,13,0,0,0,0,2,2,0,6,5,6,3,0,1,1,0,74700,14940,7470,52290,11,15,1997,0,0.19999732265966988,0.09999866132983494,0.6999906293088446,0,1
105,28,2,1,500,1082.36,0,0,0,9,9,3,0,0,0,1,0,1,4,5,12,3,0,2,2,0,60500,12100,6050,42350,1,5,1995,0,0.19999669426951622,0.09999834713475811,0.6999884299433067,0,0
97,26,2,1,1000,1270.55,0,1,5,10,5,4,0,-72100,0,2,2,2,0,5,10,3,1,2,3,0,84920,7720,15440,61760,7,36,2006,1,0.09090802039542634,0.18181604079085267,0.7272641631634107,-72100,1
148,36,0,2,1000,1236.32,5000000,0,4,0,10,3,55100,0,2,2,2,3,3,4,0,1,0,2,0,0,61050,5550,11100,44400,4,27,2009,0,0.09090760184108368,0.18181520368216736,0.7272608147286694,55100,0
77,26,0,1,2000,785.82,0,1,3,3,12,2,49700,0,0,1,0,3,1,2,12,3,1,2,0,0,69080,12560,6280,50240,1,5,2009,1,0.1818155498617565,0.09090777493087825,0.727262199447026,49700,0
295,46,1,1,500,1265.84,0,0,3,9,13,3,52200,-44500,3,1,1,3,5,0,10,1,1,1,3,1,4560,760,380,3420,9,29,2007,0,0.16663012497259372,0.08331506248629686,0.7498355623766718,7700,0
126,28,1,1,500,1508.9,0,0,3,6,16,2,0,0,0,1,2,3,6,3,3,4,0,0,1,0,67800,11300,11300,45200,5,14,2011,0,0.1666642084925001,0.1666642084925001,0.6666568339700004,0,0
132,32,2,1,2000,1106.84,0,1,6,7,15,5,43100,-31900,3,1,1,3,4,5,21,1,1,1,1,1,5600,1120,560,3920,11,21,2005,0,0.19996429209069808,0.09998214604534904,0.6998750223174434,11200,0
370,55,1,2,2000,1389.13,7000000,1,3,7,1,5,0,-53200,3,1,1,3,0,4,6,1,0,0,2,0,9000,900,1800,6300,8,24,2015,0,0.09998889012331963,0.19997778024663926,0.6999222308632375,-53200,0
257,43,1,0,1000,974.84,0,0,3,13,11,2,52100,0,2,1,2,3,5,3,0,1,0,0,1,1,85320,21330,7110,56880,9,29,2006,0,0.24999706988900738,0.08333235662966913,0.6666588530373531,52100,1
9,24,0,0,2000,1304.46,0,0,6,6,9,2,51700,-33300,3,1,3,3,0,0,6,1,0,0,3,1,5940,540,1080,4320,1,5,2001,1,0.0908937889244235,0.181787577848847,0.727150311395388,18400,0
185,34,2,1,500,1257.36,0,0,6,1,12,0,0,0,0,2,0,1,4,0,20,3,1,1,1,0,51370,9340,4670,37360,2,22,2000,1,0.18181464250257928,0.09090732125128964,0.7272585700103171,0,0
234,43,2,1,500,1257.04,0,1,0,10,15,3,0,-48800,2,1,0,3,4,4,4,1,0,2,2,1,51600,10320,5160,36120,4,27,2011,0,0.19999612410612197,0.09999806205306098,0.6999864343714269,-48800,0
253,44,2,0,2000,719.52,0,0,2,4,9,3,45800,0,1,1,3,3,4,0,9,1,0,0,3,0,5400,600,600,4200,3,25,1998,0,0.11109053878911312,0.11109053878911312,0.7776337715237919,45800,0
233,39,2,2,2000,1524.18,0,1,3,2,15,4,0,0,0,1,1,1,4,4,20,3,0,1,0,1,48870,5430,5430,38010,10,3,1999,0,0.11110883755192241,0.11110883755192241,0.7777618628634568,0,0
274,44,1,2,500,1395.58,0,0,3,12,15,0,0,0,3,1,1,3,6,6,7,1,0,2,1,0,5590,860,860,3870,2,37,2000,0,0.15381863709533178,0.15381863709533178,0.692183866928993,0,0
297,48,0,2,1000,1243.68,0,1,5,10,4,5,0,-71400,0,0,0,2,1,6,18,3,0,0,2,0,54960,6870,0,48090,12,11,2002,1,0.12499772566001346,0.0,0.8749840796200943,-71400,0
273,47,2,2,1000,1189.04,0,0,0,9,18,3,59600,0,0,2,1,3,5,4,0,3,0,1,3,0,39800,7960,3980,27860,7,36,2014,0,0.19999497500062813,0.09999748750031406,0.6999824125021984,59600,0
147,37,1,2,2000,1375.29,0,0,5,1,5,3,0,0,0,2,0,0,4,1,11,3,0,0,1,0,56160,6240,6240,43680,5,16,2015,1,0.11110913267213902,0.11110913267213902,0.7777639287049732,0,0
285,42,1,0,500,1389.13,0,1,0,8,9,1,63100,-79400,2,2,2,1,5,2,13,1,0,0,3,0,52700,5270,10540,36890,12,11,2005,0,0.09999810250279881,0.19999620500559762,0.6999867175195916,-16300,0
289,43,2,2,1000,1387.51,0,0,0,11,0,1,0,0,0,2,1,1,1,5,19,3,1,1,3,0,68580,7620,7620,53340,7,36,2010,0,0.11110949096688587,0.11110949096688587,0.7777664367682011,0,0
427,60,1,0,1000,1178.61,7000000,1,4,2,2,3,0,-54400,2,2,0,0,1,6,23,1,1,1,2,1,90860,12980,19470,58410,13,20,2004,1,0.14285557059684573,0.2142833558952686,0.6428500676858058,-54400,1
380,53,0,1,2000,1166.62,6000000,1,0,8,3,5,0,0,1,1,3,3,0,3,23,1,0,0,3,0,5700,570,570,4560,10,2,2001,0,0.0999824592176811,0.0999824592176811,0.7998596737414488,0,0
13,21,1,0,1000,1556.31,0,1,0,9,9,1,0,-75000,0,2,2,3,1,2,19,3,1,2,0,1,94930,8630,8630,77670,0,31,2014,0,0.09090813327574765,0.09090813327574765,0.8181731994817288,-75000,1
282,43,2,1,500,1452.27,0,1,4,4,18,1,75800,0,2,2,0,0,4,3,19,1,0,1,2,0,46800,4680,9360,32760,1,5,2007,1,0.09999786329351937,0.19999572658703874,0.6999850430546356,75800,0
312,47,2,2,1000,1212.07,0,0,4,3,14,5,66900,-51800,0,2,2,1,1,3,17,3,0,2,3,0,56320,7040,7040,42240,8,24,2000,0,0.12499778057918005,0.12499778057918005,0.7499866834750804,15100,0
266,46,2,0,2000,1578.54,0,1,0,5,5,0,0,-41400,2,0,1,1,6,2,18,1,0,1,3,1,83490,7590,15180,60720,9,29,1996,0,0.09090800206010229,0.18181600412020457,0.7272640164808183,-41400,1
30,36,1,2,500,1488.26,0,0,1,6,9,5,0,-63500,0,2,2,3,6,4,17,3,0,2,2,0,57900,5790,5790,46320,10,3,2008,0,0.09999827291411202,0.09999827291411202,0.7999861833128962,-63500,0
198,36,1,1,1000,1096.39,0,1,2,1,11,3,0,0,0,1,2,1,4,6,11,3,0,1,3,1,49410,5490,5490,38430,1,4,2015,0,0.11110886239906094,0.11110886239906094,0.7777620367934266,0,0
290,45,2,2,2000,1215.36,0,1,0,12,15,3,54400,0,0,2,1,1,6,3,22,3,0,0,1,0,66200,6620,6620,52960,11,19,2012,0,0.09999848944879987,0.09999848944879987,0.799987915590399,54400,0
260,46,2,0,2000,1482.57,0,1,4,8,15,0,35000,0,2,0,1,1,1,1,7,1,0,0,1,0,64080,10680,10680,42720,12,9,2005,0,0.16666406579173235,0.16666406579173235,0.6666562631669294,35000,0
233,43,2,1,1000,954.18,0,0,1,12,7,2,0,0,0,2,1,2,4,4,17,3,0,2,3,1,42500,8500,4250,29750,9,29,2000,0,0.1999952942283711,0.09999764711418554,0.6999835297992988,0,0
130,30,0,2,2000,1193.4,0,1,6,3,3,3,0,-40800,0,2,2,2,4,1,16,3,0,2,3,0,48950,8900,4450,35600,11,21,2005,0,0.18181446752875324,0.09090723376437662,0.727257870115013,-40800,0
230,42,1,0,1000,1023.11,0,0,4,0,9,3,0,-45300,0,1,1,2,1,3,13,3,0,1,2,1,58850,10700,10700,37450,0,23,1999,0,0.18181509235187168,0.18181509235187168,0.6363528232315508,-45300,0
212,40,0,2,1000,1524.45,0,0,5,7,9,0,73200,0,0,2,1,2,1,4,17,3,1,0,2,1,82400,8240,8240,65920,9,29,2006,0,0.09999878642249488,0.09999878642249488,0.799990291379959,73200,1
299,44,2,2,1000,1653.32,0,0,1,7,3,2,0,-48800,2,1,1,0,6,6,3,1,1,2,0,0,54240,6780,6780,40680,11,19,2009,0,0.12499769547021626,0.12499769547021626,0.7499861728212975,-48800,0
91,26,0,1,1000,1022.46,0,0,0,1,18,2,52700,0,0,0,1,2,4,0,15,3,0,0,2,0,74200,7420,7420,59360,7,36,1996,0,0.09999865230926806,0.09999865230926806,0.7999892184741445,52700,1
398,53,0,0,2000,1396.43,0,0,0,8,0,4,21500,0,2,0,2,1,6,2,16,1,1,2,1,0,47430,5270,5270,36890,12,9,2000,0,0.11110876852691277,0.11110876852691277,0.7777613796883894,21500,0
218,43,0,1,500,1521.55,0,0,0,8,14,2,61100,-64500,2,1,0,1,4,2,18,1,0,1,3,1,68200,13640,6820,47740,4,30,2003,1,0.199997067491679,0.0999985337458395,0.6999897362208766,-3400,0
152,33,1,0,1000,1034.27,0,0,3,1,8,0,0,0,2,0,1,1,1,2,18,1,0,1,0,0,63900,7100,7100,49700,0,33,2014,0,0.11110937231029248,0.11110937231029248,0.7777656061720474,0,0
212,39,2,0,1000,1255.35,0,0,3,10,16,1,60300,-58900,0,1,2,0,1,5,22,2,0,0,3,1,59300,11860,5930,41510,4,30,2008,0,0.19999662737559232,0.09999831368779616,0.699988195814573,1400,0
